,id,date,tweet,hashtags,username,place,geo,timezone
525,1430317143636250625,2021-08-25 07:52:35,reconciliation bill fails chance inflation drops really biden hope keep house dems got great christmas gift hershel walker running senate takes ga table  pickup unless gigantic wave,[],fakastler,,,800
526,1430317124791291904,2021-08-25 07:52:31,gop input dems reckless trillion budget inflation runs rampant need turn printing presses amp identify real need investment future generations afford irresponsible spending,[],RepFredUpton,,,800
527,1430317074497351680,2021-08-25 07:52:19,inflation ratified spanish conquest aztec inca empires spanish conquistadores hern  cort francisco pizarro well establishment klein venedig german welser family search legendary el dorado ultimately charles ,[],DavidCranmerUn1,,,800
528,1430316975293665281,2021-08-25 07:51:55,also im rlly looking ideas involving fullbody inflation rn sorry tummy sections  fine,[],chewtoybnuy,,,800
608,1474528035068067842,2021-12-25 07:50:53,yeah right biden mounting inflation highest years unsecured borders covid amp ing unabated high gas amp energy prices uptick crime smash amp grab thefts food prices supply chain issues,[],Peyton26804644,,,800
609,1474527970794643466,2021-12-25 07:50:38,many things cause irregular tire wear included inflation tires good news know read tire wear help get vehicle back track,[],SimpleSimonTire,,,800
610,1474527968563109888,2021-12-25 07:50:37,segwit continue without least doubling price every years removing built reduction block subsidy want inflation bitcoin keep scam afloat narrative gradually move way approach next halving,[],m_murfy,,,800
611,1474527886380085257,2021-12-25 07:50:18,inflation eat month savings seconds,[],mikell24,,,800
612,1474527833280204801,2021-12-25 07:50:05,stock hd home depot news top blue chip stock handle soaring inflation motley fool try best pivot point calculator tradingview stocks stockstowatch,"['tradingview', 'stocks', 'stockstowatch']",bs_marker,,,800
613,1474527751935778821,2021-12-25 07:49:46,keep hoping inflation stop supposed transitory obviously us different meaning word biden country right track border secure hope sleep every night,[],MoldySockPuppet,,,800
614,1474527695774138368,2021-12-25 07:49:32,inflation direct taxation borrowing main ways government spending funded,[],ChrisCa72899864,,,800
615,1474527683560288257,2021-12-25 07:49:29,country far biden admn caused mounting inflation highest years unsecured borders covid amp ing unabated high gas amp energy prices uptick crime smash amp grab thefts food prices supply chain issues,[],Peyton26804644,,,800
616,1474527561950638085,2021-12-25 07:49:00,wage growth kept inflation years screw perfectly good rant facts,[],lpeter59,,,800
617,1474527483026456586,2021-12-25 07:48:42,turkish people already btc crypto especially since inflation skyrocketed matter whatever bill turkish officials adopt support,[],seleniumnxp,,,800
618,1474527288536436736,2021-12-25 07:47:55,dude chanting fuck joe biden games fans never left give attention sports woke ass media told us vote biden inflation sky rocketing obviously clue talking anyways kinda like,[],AnthonyLines13,,,800
619,1474527235587641345,2021-12-25 07:47:43,amazing idea pay extra check bag flown separate faster plane like fighter jet sr per mercial flight double pilots double air crews triple convenience inflation bye bye,[],ByYourLogic,,,800
620,1474527188598734849,2021-12-25 07:47:31,actually lot first year much focused inflation democrats infighting progressives going media gripping get pet legislation also helping bills promises,[],Ramrod316,,,800
621,1474527089210519552,2021-12-25 07:47:08,insulted inflation live,[],LoyalAzCitizen,,,800
622,1474527026707116039,2021-12-25 07:46:53,omg dude term inflation literally refers expansion credit currency every economic theory ones condone policies back school lad,[],bengordonshow,,,800
623,1474526940946046981,2021-12-25 07:46:32,inflation stole money shorts,['shorts'],RedivexNews,,,800
624,1474526896327065600,2021-12-25 07:46:22,christmas scratchers losers year brandon planning fighting inflation,[],BitterAsianMan,,,800
717,1408212514828025858,2021-06-25 07:56:41,ok great nonetheless stable predictable monetary policy remains important keeping inflation bay vastly different current monetary fiscal policy,[],Simplyt66442038,,,800
718,1408212376793628672,2021-06-25 07:56:08,going drop  shoot back go  end year next summer inflation higher,[],ZTheTruth,,,800
719,1408212356405121025,2021-06-25 07:56:03,friend dollar question guess inflation million dollar question thinking multiple choice,[],Pop97579734,,,800
720,1408212240923303936,2021-06-25 07:55:36,covid covid covidorigincnnapnprabcnbcnewswspwsj trump usa america fortdetricfederalreserve inflation currency stockmarkets long canmexico take inflation overnight rate us still around domino collaps,"['covid19', 'covid_19', 'covidorigin', 'trump', 'usa', 'america', 'fortdetric', 'inflation', 'currency', 'stockmarkets', 'domino']",DeloneStan,,,800
721,1408212223856574468,2021-06-25 07:55:32,apologize ability prehend fathom referring current inflation word diligent using exact words instead vague pronouns next time,[],Simplyt66442038,,,800
722,1408212220421578752,2021-06-25 07:55:31,indeed fascinating debate thebankofengland prepared risk little inflation devalue government debt eschewing rate rises spelt indebted public pay heavy personal price,[],AlStewartOBE,,,800
723,1408212218072735745,2021-06-25 07:55:30,look rear view mirror inflation risk  object close appears closer hedge bitcoinjoecarlasarebitcointinajimmysongbritishhodltheamericanhodldonnaredelneiljacobs,['bitcoin'],RegulatoryJason,,,800
724,1408212141941747716,2021-06-25 07:55:12,fed policymakers worry high inflation bacon used cars stick around longer stay high tho maybe high others highlight depth jobs hole aim getting job every american wants one,[],annsaphir,,,800
725,1408212101252804613,2021-06-25 07:55:02,biden plan driving biggest surge inflation nearly years consumer prices rising may year ago,[],BlueInk83887415,,,800
726,1408211951331680258,2021-06-25 07:54:27,inflation,[],PTTMacro,,,800
727,1408211862974468103,2021-06-25 07:54:06,inflation really happening,[],ChillCandace,,,800
728,1408211686574620674,2021-06-25 07:53:24,mean favor raising wages cuz inflation get anyways,[],jiemiev,,,800
729,1408211621755953161,2021-06-25 07:53:08,wnba might move bet tickets aint  arena concessions babes floor wit long hair wnba girls got next inflation made supporter sorry bron,[],JohnsonGotTools,,,800
730,1408211553745244160,2021-06-25 07:52:52,biden bucks hit bank accounts bitcoin stock market inflation going,['bitcoin'],theDL23,,,800
731,1408211496165855236,2021-06-25 07:52:38,inflation horrible everybody need raises,[],9xsCharlieSheen,,,800
732,1408211490096750595,2021-06-25 07:52:37,man insane legit scary stuff inflation,[],joebeanieo,,,800
733,1408211426267877382,2021-06-25 07:52:21,sure inflation defi tokens holding transitory,[],RNR_0,,,800
734,1408211339563110401,2021-06-25 07:52:01,visit sink estates food bank hospital going critical rape victim get justice interest rates go inflation surges pensioners start dying winter poverty ya gonna,[],KickAssGirl62,,,800
735,1408211334748164100,2021-06-25 07:52:00,keep say rent inflation overall tell,[],RWong1975,,,800
736,1408211329186369537,2021-06-25 07:51:58,looks like mexico guts hike rates fight inflation isnt backing dont expect much fed transitory peso soars mexican central bank shocks unexpected rate hike,"['inflation', 'fed']",crushthemarket,,,800
737,1408211322173546501,2021-06-25 07:51:57,mindset back late th century makes think poor people work get month truly understand basic economics growth wages inflation,[],XarTario,,,800
738,1408211299939532803,2021-06-25 07:51:51,government thinks inflation adjusted cap maximum assets roth ira pass legislation accordingly people penalized stock appreciating rapidly,[],ctwy,,,800
739,1408211260412465166,2021-06-25 07:51:42,afraid inflation except afraid market reaction aka inflation expectations inflation expectations kill,[],signpost365,,,800
740,1408211200798859269,2021-06-25 07:51:28,boe forecasting inflation peak economic bounce back briefly  soon need raise interest rates,[],Blue_Casketeer,,,800
741,1408211074638352385,2021-06-25 07:50:58,hearing inflation running much hotter economy likely slow fed  fascinating watch unfold dollar remains wildcard see reason veer hypothesis,[],jkatcher74,,,800
742,1408211002336948224,2021-06-25 07:50:40,job hole inflation fed policymakers split risk view,[],rienz_reviews,,,800
743,1408210966513287176,2021-06-25 07:50:32,half people rent inflation remaining half majority mortgage payments  lot cheaper lower rate deflation new cash full paid buyers get inflation weight get inflation,[],junkjun82187832,,,800
744,1408210883059195905,2021-06-25 07:50:12,mario gibney paul exactly point need context know meant word inflation,[],JallyWhiskey,,,800
745,1408210847994986506,2021-06-25 07:50:04,markets stay high inflation bring viayoutube,[],claudiobarra2,,,800
746,1408210644000665603,2021-06-25 07:49:15,yep one realized maybe nash argument ideal rate inflation zero,[],duringo_,,,800
747,1408210628267945990,2021-06-25 07:49:11,inflation admit always improving,[],SwaggyStocks,,,800
748,1408210575163723777,2021-06-25 07:48:59,fact provided friedman quote mean learned inflation better,[],Simplyt66442038,,,800
749,1408210544948133892,2021-06-25 07:48:51,massive inflation horizon happening mean tweets,[],glorygal37,,,800
750,1408210439264260100,2021-06-25 07:48:26,tail end correction economy may see major correction later year inflation keeps getting pushed aside prices keep going building supplies lumber,[],JustinMarkish,,,800
751,1408210413028659202,2021-06-25 07:48:20,given multiple ways people use term inflation think context important,[],duringo_,,,800
752,1408210398503911425,2021-06-25 07:48:16,boc seven cpi inflation versions including cpix,[],PhilSmith26,,,800
753,1408210346163179527,2021-06-25 07:48:04,interview tidwell jally ultimately agree sumner inflation pointless,[],Truthcoin,,,800
754,1408210296192253957,2021-06-25 07:47:52,dow futures rise points helped nike earnings key inflation report ahead,[],CNBCi,,,800
755,1408210275069620229,2021-06-25 07:47:47,need high inflation rate need high cost living,[],BlueInk83887415,,,800
756,1408210263925526530,2021-06-25 07:47:44,loving hyper inflation,[],KarlRobinson02,,,800
757,1408210194929045506,2021-06-25 07:47:28,joke afaik generally accepted definition inflation general rise price goods people seem use various ways incorrectly interview paul assumed nash position based quote taken context,[],duringo_,,,800
758,1408210192404148225,2021-06-25 07:47:27,say first stage inflation post war germany stimulated response denial,[],79Bronzer,,,800
759,1408210191892594689,2021-06-25 07:47:27,inflation many categories advice offers ways manufacturing entities plan perhaps even take advantage inflation business,[],JRHuckaby2,,,800
760,1408210181335523328,2021-06-25 07:47:25,pretty sure say fair know hick works day oh please stop printing money inflation going wreck small towns lot food grown,[],jopossom,,,800
761,1408210179334701062,2021-06-25 07:47:24,sounding like north korea shame one regulate destroying middle class inflation artifical stock market bubble created benefiting something else,[],flex98792374,,,800
762,1408210143951482880,2021-06-25 07:47:16,obviously exaggeration demand lower prior covid believe amount monetary policy leads inflation consumer prices bottlenecks regulations shot prices copper iron silver gold tin corn beef etc,[],mikekra85900718,,,800
763,1408210134959112193,2021-06-25 07:47:14,top federal reserve officials admit soaring consumer prices may last longer anticipated despite fed chair jerome powell insisting inflation surge transitory via,[],Emperessguinn,,,800
764,1408209891718729729,2021-06-25 07:46:16,inflation lumber  much groceries twice much get,[],GgSkleeners,,,800
765,1408209843601784835,2021-06-25 07:46:04,inflation,[],elephantpeppy,,,800
766,1408209728795136001,2021-06-25 07:45:37,present admin wala pang pandemic sadsad na ekonomoya natin taas na ng inflation rate sandamakmak na dinagdag ng utang natin considering na mat nakalaan ng budget para sa ibang infrastracture na nakaplano na sa admin njya na ngayon naumpisan sa bagong admin,[],MyleneG94308428,,,800
767,1408209658506977281,2021-06-25 07:45:20,inflation started last year round one printing biden dems printed trillion hyperinflation maybe study money works instead many genders muppet,[],Lama911Z,,,800
768,1408209582376329226,2021-06-25 07:45:02,good stuff done clown inflation rising higher gas food housing prices unemployment growing best stagnant people unwilling leave gov teat work yeah great job really screwed time,[],jackisasshoe,,,800
769,1408209444056535040,2021-06-25 07:44:29,investing losing money every day inflation big risk placency inaction investing debt debtfree growth millennial taxrich eattherich,"['investing', 'debt', 'debtfree', 'growth', 'millennial', 'taxrich', 'eattherich']",botloveio,,,800
770,1408209415635828741,2021-06-25 07:44:22,haha pretty good inflation,[],JohnRosa7,,,800
771,1408209321716899844,2021-06-25 07:44:00,inflation made headlines fed raised inflation forecasts annual wholesale inflation hit one hottest levels ever plus higher costs labor issues continue impact construction new homes realestate,"['inflation', 'homes', 'realestate']",SoCalPlatProps,,,800
772,1408209115227189250,2021-06-25 07:43:10,gaslighting us nightmarish inflation already fed denying even exists viaactivistpost,[],SultryRobin,,,800
773,1408209050152620033,2021-06-25 07:42:55,case wondering adjusted inflation barenaked ladies need million buy love,[],AMaltmanWrites,,,800
774,1408208988911636480,2021-06-25 07:42:40,obama fy greenbook amp wyden rise act sensible force provisions roths exceeded certain thresholds obama age dependent year old example wyden inflation adjusted,[],DanielJHemel,,,800
775,1408208982838288386,2021-06-25 07:42:39,fifth seems lowball number include cash pur said also pur heloc growingly tapped investors us ref buyers investors amp pur cash thing market since gfc line inflation covid,[],LillianZhu11,,,800
776,1408208902123147264,2021-06-25 07:42:20,damn expensive know want say inflation ridiculous,[],FlipEVOL,,,800
777,1408208888927854592,2021-06-25 07:42:17,provision  calculation also inflation adjusted since inclusion tax code think,[],vangeestguy,,,800
796,1419083466340188161,2021-07-25 07:53:58,bating inflation inflation potus basically,[],HelloToLiberty,,,800
797,1419083331195523084,2021-07-25 07:53:26,wonking inflation risks intermittent fasting mon,[],ghostdansing,,,800
798,1419083298551255040,2021-07-25 07:53:18,american usd going hell via inflation,[],SnakeStock,,,800
799,1419083230251294720,2021-07-25 07:53:02,inflation rates reported monthly risky business lumber used car prices already falling,[],Davejeddy,,,800
800,1419083219987750917,2021-07-25 07:52:59,weimar republic offered generous public services  currency collapse aware spending paid inflation tax poor,[],quayle_shaun,,,800
801,1419082915456159749,2021-07-25 07:51:46,fee moved years kept inflation real terms gotten cheaper us earn things cost licence fee costs always despite production costs increasing,[],TheRamblingElf,,,800
802,1419082849433620485,2021-07-25 07:51:31,happened withscotiabankjm get away things thing bcuz dept boj charge monitoring banks seem know boj customer service charter least evidence centralbankja strength fatca amp inflation,[],PA13Baker,,,800
803,1419082735792967683,2021-07-25 07:51:04,get ready quick succession posts gonna try something new upload steelbeak blueberry inflation story images see,[],SwatTheFox,,,800
804,1419082634383093760,2021-07-25 07:50:39,president trump live turningpoint says wait till see real numbers inflation americafirst,['americafirst'],GavinMehl,,,800
805,1419082623922618370,2021-07-25 07:50:37,stock market eventually start slow towards end quarter cars back lots gas prices ing inflation ease housing prices ing extreme policies sorry,[],wallace61,,,800
806,1419082545417920513,2021-07-25 07:50:18,en cuanto mis fetiches rara vez le digo que algo voy desde lo rom ntico hasta lo sucio desenfrenado aunque tengo favoritos futanari impregnation cum inflation deep troath anal,[],Termad3,,,800
807,1419082505555169286,2021-07-25 07:50:09,fact check inflation increased every month joe biden presidency bidenflation,['bidenflation'],FrankStephens5,,,800
808,1419082477268779008,2021-07-25 07:50:02,opinion wonking inflation risks intermittent fasting mon,[],kgryte,,,800
809,1419082454862868483,2021-07-25 07:49:57,objectives inflation employment distribution climate inclusion instrument printer,[],QuantVol,,,800
810,1419082409853734915,2021-07-25 07:49:46,fairly obvious point gold silver suppressed prices explode people get fiat system creates huge problem fiat currencies amongst massive inflation fed allow gold silver metals invest trade,"['gold', 'silver', 'metals', 'invest', 'trade']",mining_charts,,,800
811,1419082363846467590,2021-07-25 07:49:35,mean wholesale inflation consumer inflation going way next quarter yes grateful printed exist spent,[],flea_sand,,,800
812,1419082311685918721,2021-07-25 07:49:23,root inflation much money chasing goods economist friend milton friedman frequently observed new york times warns inflation also results long lasting damage wages keep,[],oneyedjack,,,800
813,1419082204521578497,2021-07-25 07:48:57,wages rising inflation socialism,[],SlimRambo3001,,,800
849,1430316811489357828,2021-08-25 07:51:16,higher wages knock effect prices turn everyone else wages effectively go inflation rise workers start striking pay brexit taken us back brexiteers happy,[],worthingsteve,,,800
850,1430316808595251204,2021-08-25 07:51:15,dems put together policies caused problems virus control inflation businesses find employees big gov causes problems solves,[],sandylargo,,,800
851,1430316760700444672,2021-08-25 07:51:04,ihs markit  pmi pretty decent predictor us real gdp better hope correlation way  otherwise us economy really cooling way worst possible time forget inflation bigger problems,[],JeffSnider_AIP,,,800
852,1430316684599087115,2021-08-25 07:50:46,need prevent inflation dollar stores remain dollar,[],800shadchanit,,,800
853,1430316676998828036,2021-08-25 07:50:44,inflation year dollar already,[],arias455,,,800
854,1430316646896308224,2021-08-25 07:50:37,way inflation going plenty realistic years,[],rosscircle,,,800
855,1430316634938347522,2021-08-25 07:50:34,inflation literally hidden tax inflation steadily gone regardless rebuilding crumbling infrastructure helping everyday americans get work,[],not_that_Q,,,800
856,1430316627816448002,2021-08-25 07:50:32,neoliberal nonsense issue economy spending cause inflation,[],DallasLewis_Aus,,,800
857,1430316621545934851,2021-08-25 07:50:31,hyperinflation merely really high inflation inflation protection also protect hyperinflation,[],DelusionalInves,,,800
858,1430316615011344389,2021-08-25 07:50:29,important us stop adding debt pay causing inflation people afford democrats happy til pletely crush economy get everyone living government handouts,[],asrock73,,,800
859,1430316428796829700,2021-08-25 07:49:45,takes inflation hit world still backed us dollar reason dump buy back lower  gains,[],_IvanCerda14,,,800
860,1430316356294021121,2021-08-25 07:49:27,senate amp house cleared blueprint full package pass senate along party lines month maybe fed budge tapering inflation care less pelosi nice yellow dress amp political power ing,[],TOzgokmen,,,800
861,1430316314158006274,2021-08-25 07:49:17,dollar day years  adding inflation make dollar years ago worth nothing scoff,[],1noTon1,,,800
862,1430316301457764353,2021-08-25 07:49:14,obviously felt inflation gas price increase white privileged,[],JeffLaBoda6,,,800
863,1430316275729903629,2021-08-25 07:49:08,ted sorry never studied history gerald ford withdrew troops vietnam left pows nixon agreed bring home busy inflation war left behind vietnamese allies also killed biden removed thousands already,[],TxMelinda,,,800
864,1430316167609020423,2021-08-25 07:48:43,inflation running hot,[],mawfunx2,,,800
878,1441551800130174981,2021-09-25 07:55:06,us losing control rapid decline inflation skyrocketing food gas prices shot moon poverty homelessness continues increase,[],detroitotaku,,,800
