,id,date,tweet,hashtags,username,place,geo,timezone,parse_tweet
356,1386106344462237705,2021-04-25 07:54:39,inflation si retaaa,[],RedDrexi,,,800,inflation si retaaa
357,1386106339072483328,2021-04-25 07:54:38,hilarious remember inflation dear citizen,['inflation'],RenegadeBankstr,,,800,hilarious remember inflation dear citizen
358,1386106290707988482,2021-04-25 07:54:26,seems inflation catching conversions earlier rice bag rs liberals must happy growth,[],madrasmanaar,,,800,seem inflation catch conversion early rice bag rs liberal must happy growth
359,1386106201264607236,2021-04-25 07:54:05,primarily   capital gains adjusted inflation say buy cash  years later sell  annual inflation period federal tax rate nominal basis real basis,[],nle_golf,,,800,primarily    capital gain adjust inflation say buy cash   year later sell   annual inflation period federal tax rate nominal basis real basis
360,1408213339587584002,2021-06-25 07:59:58,increase due inflation written law,[],mmkayrulz,,,800,increase due inflation write law
361,1408213308922994692,2021-06-25 07:59:50,aarp report retail drug prices continued rise faster inflation pandemic analysis shows medicare part spent nearly billion top brand name drugs due price increases exceeded general inflation rate,[],PhoenixTVUSA,,,800,aarp report retail drug price continue rise fast inflation pandemic analysis show medicare part spend nearly billion top brand name drug due price increase exceed general inflation rate
362,1408213282427711490,2021-06-25 07:59:44,economy seg emergingmarkets inflation iran weak economy semiconductors shortfall amp pricing stretched amp delayed supplychains china droughts amp grains shortfall usd positioning amp fed activity eft asia econtwitter fintwit inflation,"['economy', 'emergingmarkets', 'iran', 'semiconductors', 'supplychains', 'china', 'grains', 'usd', 'fed', 'eft', 'asia', 'econtwitter', 'fintwit', 'inflation']",markfny,,,800,economy seg emergingmarket inflation iran weak economy semiconductor shortfall amp pricing stretch amp delay supplychains china drought amp grain shortfall usd position amp fed activity eft asia econtwitter fintwit inflation
363,1408213242695061509,2021-06-25 07:59:35,sounds money soon evry system hype inflation steps away thats joice part losing winner,[],migafreeman,,,800,sound money soon evry system hype inflation step away that s joice part lose winner
364,1408213165104582665,2021-06-25 07:59:16,poll percent believe inflation main economic concern americans topping taxes unemployment president trump sid best biden destroy economy,[],Markmey96268997,,,800,poll percent believe inflation main economic concern americans top taxis unemployment president trump sid good biden destroy economy
365,1408213135941636104,2021-06-25 07:59:09,fed always bond market many believe hell breaks loose couple years interest rates explode inflation beginning experience,[],hypersonic78,,,800,fed always bond market many believe hell break loose couple year interest rate explode inflation begin experience
366,1408212966512660480,2021-06-25 07:58:29,lower tax inflation tax lol,[],RWong1975,,,800,low tax inflation tax lol
367,1408212852054261760,2021-06-25 07:58:01,like inflation control geniuses try quell buy adding even money economy diluting value even,[],boozifer99,,,800,like inflation control genius try quell buy add even money economy diluting value even
368,1408212789102063616,2021-06-25 07:57:46,current inflation monetary phenomenon either really quite obvious bother looking inflation ing things like shipping bottlenecks obviously monetary,[],Rheiji1,,,800,current inflation monetary phenomenon either really quite obvious bother look inflation e thing like shipping bottleneck obviously monetary
369,1408212750128590851,2021-06-25 07:57:37,good read behind recent rise core inflation via san francisco fed,[],MichaelGoodwell,,,800,good read behind recent rise core inflation via san francisco feed
370,1408212664682266631,2021-06-25 07:57:17,cea kv subramanian expects food inflation ease unlock good monsoon,[],newsx24channel,,,800,cea kv subramanian expect food inflation ease unlock good monsoon
371,1408212618049843203,2021-06-25 07:57:06,us market infrastructure deal funny market sees positive deal keeps shrinking size boe left things per flagging inflation yield usd oil higher metals lower markets investing trading asx stockmarkets stocks,"['markets', 'investing', 'trading', 'asx', 'stockmarkets', 'stocks']",EquityAus,,,800,we market infrastructure deal funny market see positive deal keep shrink size boe leave thing per flag inflation yield usd oil high metal low market invest trade asx stockmarket stock
372,1408212577142730755,2021-06-25 07:56:56,inflation covid recover reason inflation rate expected taxes president biden tax plan increase taxes making  top panies paying fare share unemployment rate month month america americans,[],CliffUehara,,,800,inflation covid recover reason inflation rate expect taxis president biden tax plan increase taxis make   top panie pay fare share unemployment rate month month america americans
373,1408212546964889601,2021-06-25 07:56:49,great piece inflation apmacro,['apmacro'],MsTracyMiller,,,800,great piece inflation apmacro
374,1408212546469842948,2021-06-25 07:56:49,like said inflation high taxes problem raising minimum wage anything create inflation near future solution get degree get job move fast able spanish imigrant rest,[],SpaceMonkey69_,,,800,like say inflation high taxis problem raise minimum wage anything create inflation near future solution get degree get job move fast able spanish imigrant rest
375,1408212538764976134,2021-06-25 07:56:47,rising cost living stagnant wages inflation amp debt get everything everyone wants okay afford,[],AlexSan22520328,,,800,rise cost live stagnant wage inflation amp debt get everything everyone want okay afford
376,1441553014850949122,2021-09-25 07:59:56,costco nike fedex warning inflation set hit consumerscnbc cost nke fdx,['inflation'],BrianTycangco,,,800,costco nike fedex warn inflation set hit consumerscnbc cost nke fdx
377,1441552988179349504,2021-09-25 07:59:49,embracing pedantic side moment say may great example linguistic inflation,[],AlextheZee,,,800,embrace pedantic side moment say may great example linguistic inflation
378,1441552927211069441,2021-09-25 07:59:35,imagine blaming biden inflation,[],LevityNYC,,,800,imagine blame biden inflation
379,1441552768175648769,2021-09-25 07:58:57,tell inflation rates protecting gains still means walking away better defi risky helping risk,[],InsurAce_io,,,800,tell inflation rate protect gain still mean walk away well defi risky help risk
380,1441552607051321347,2021-09-25 07:58:18,say inflation around since interest rate usdc,[],Ivoteformyself,,,800,say inflation around since interest rate usdc
381,1441552594833448966,2021-09-25 07:58:16,work hard lose money inflation get habit investing month  millionaire time click learn exactly invest aff,[],0xTW_,,,800,work hard lose money inflation get habit investing month   millionaire time click learn exactly invest aff
382,1441552592778059778,2021-09-25 07:58:15,savings accounts lt annual returns inflation also takes money start investing investing beat inflation investing patience builds wealth time investing fuels early retirement investing makes money work,[],0xTW_,,,800,saving account lt annual return inflation also take money start invest invest beat inflation invest patience build wealth time invest fuel early retirement investing make money work
383,1441552567092273152,2021-09-25 07:58:09,inflation rising naturally pandemic starting slow econmoists think long term issue literally name one president recent years accidentally drone striked civilians border great,[],Kenobi_San_,,,800,inflation rise naturally pandemic start slow econmoist think long term issue literally name one president recent year accidentally drone strike civilian border great
384,1441552481205555200,2021-09-25 07:57:48,hulk toss bear soon inflation run wild,[],Gold_Gravy,,,800,hulk toss bear soon inflation run wild
385,1441552367825002496,2021-09-25 07:57:21,shortly small group turkish academics began publishing findings inflation late last year data began reflect many turks already suspected prices rising twice fast government claimed ftaylajean,[],A_Reader_FT,,,800,shortly small group turkish academic begin publish finding inflation late last year datum begin reflect many turk already suspect price rise twice fast government claim ftaylajean
386,1441552328633561095,2021-09-25 07:57:12,joe biden overspending causing inflation making prices everything go mention mess made afghanistan totally unnecessary mention barely finish sentence without screwing unfit duty,[],jjl290,,,800,joe biden overspending cause inflation make price everything go mention mess make afghanistan totally unnecessary mention barely finish sentence without screw unfit duty
387,1441552120856170500,2021-09-25 07:56:23,given building skyscrapers bridges etc cheaper vs even adjusting inflation really much better seems plausible,[],neipate96,,,800,give building skyscraper bridge etc cheap vs even adjust inflation really much well seem plausible
388,1441551995840630784,2021-09-25 07:55:53,supply chain disruptions apparent desire world governments embark endless spending sprees keeping inflation concerns front center investors precious metals week review september th bullionpmi wir,"['bullionpmi', 'wir']",pmi_ky,,,800,supply chain disruption apparent desire world government embark endless spending spree keep inflation concern front center investor precious metal week review september th bullionpmi wir
389,1441551782430195717,2021-09-25 07:55:02,nibble away sth slowly reduce something even inflation low nibbles away people savings reducing value considerably several years,[],VocabularyNew,,,800,nibble away sth slowly reduce something even inflation low nibble away people saving reduce value considerably several year
390,1441551461024927744,2021-09-25 07:53:45,inflation temporary prices leveling,[],DoubleGee07,,,800,inflation temporary price level
391,1441551072124829700,2021-09-25 07:52:12,nations literally steal daily basis via inflation wake,[],gooniebrad,,,800,nation literally steal daily basis via inflation wake
392,1441551026415226887,2021-09-25 07:52:02,brilliant way break inflation jack rates fed knows suicide mission anyone guess ends likely ton pain wheelbarrows full cash buy bread hobos riding trains,[],ShakaWarspite,,,800,brilliant way break inflation jack rate feed know suicide mission anyone guess end likely ton pain wheelbarrow full cash buy bread hobo ride train
393,1441550999680864258,2021-09-25 07:51:55,arizonaaudit joe biden fucking moron change mind fuckbiden gasprices inflation bordercrises afghanistandebacle middleeastcrises bidenremorse impeachbiden covidcrises deltavariant violenceinbluecities trumpwon bidencheated bidenisaclown,"['arizonaaudit', 'fuckbiden', 'gasprices', 'inflation', 'bordercrises', 'afghanistandebacle', 'middleeastcrises', 'bidenremorse', 'impeachbiden', 'covidcrises', 'deltavariant', 'violenceinbluecities', 'trumpwon', 'bidencheated', 'bidenisaclown']",FuckJoeBiden,,,800,arizonaaudit joe biden fucking moron change mind fuckbiden gasprice inflation bordercrise afghanistandebacle middleeastcrise bidenremorse impeachbiden covidcrise deltavariant violenceinbluecitie trumpwon bidencheate bidenisaclown
394,1441550728573693952,2021-09-25 07:50:51,es incumbent executive amp treasury make debts good either pay tax es debt covered likely print money cover course causes inflation amp devaluation dollar,[],UilleccDubh,,,800,es incumbent executive amp treasury make debt good either pay tax es debt cover likely print money cover course cause inflation amp devaluation dollar
395,1441550723972538371,2021-09-25 07:50:49,heck almost generous lol low rate amp inflation negative return,[],up2bKrzy,,,800,heck almost generous lol low rate amp inflation negative return
396,1441550670964920320,2021-09-25 07:50:37,see rd th th th th like fish story grows  keeps growing never stops stinking proud biden enjoy inflation losers,[],StevenCThompso7,,,800,see rd th th th th like fish story grow   keep grow never stop stink proud biden enjoy inflation loser
397,1441550653508268032,2021-09-25 07:50:33,stupid inflation,[],zombiealbum,,,800,stupid inflation
398,1441550533521600517,2021-09-25 07:50:04,organizational debt due title inflation since mon trope titles cheapest thing give employees silent killer,[],nikillinit,,,800,organizational debt due title inflation since mon trope titles cheap thing give employee silent killer
399,1441550456086351876,2021-09-25 07:49:46,make big difference vote sad situation see families kids facing eviction caring people politicians rents expensive corporations need pay workers hour keep inflation,[],RosalindaDCast1,,,800,make big difference vote sad situation see family kid face eviction care people politician rent expensive corporation need pay worker hour keep inflation
400,1441550444891869186,2021-09-25 07:49:43,anything literally anything gone good right good biden one crisis shit show another spent trillion crime inflation invasion border holy shit man,[],HiddenOG,,,800,anything literally anything go good right good biden one crisis shit show another spend trillion crime inflation invasion border holy shit man
401,1441550390588153862,2021-09-25 07:49:30,linked paper inflation mentioned bygeneraltheorist best amp funniest economics paper read quite rudd author leads quote dashiell hammett amp footnote adorable opening bullet points made cheer,['economics'],jteelms,,,800,link paper inflation mention bygeneraltheorist good amp funniest economics paper read quite rudd author lead quote dashiell hammett amp footnote adorable opening bullet point make cheer
402,1441550355385438208,2021-09-25 07:49:22,weird problem obviously people payed enough pay much inflation happens think es wages probably adjusted depending standard living area places need hour others get away less,[],Sneakman3,,,800,weird problem obviously people pay enough pay much inflation happen think es wage probably adjust depend standard living area place need hour other get away less
403,1463658678783864832,2021-11-25 07:59:57,imagine thinking democrats legislation already gone effect let alone caused inflation rise year,[],thenextvinnie,,,800,imagine think democrats legislation already go effect let alone cause inflation rise year
404,1463658667308367872,2021-11-25 07:59:54, storm rider official page nov pm heated protests southern spain metalworkers city  diz expanded protest efforts demand higher wages line rapid national inflation around workers began indefinite,[],enrique14301738,,,800,  storm rider official page nov pm heat protest southern spain metalworker city   diz expand protest effort demand high wage line rapid national inflation around worker begin indefinite
405,1463658643216289795,2021-11-25 07:59:48,daughter tooth fell naturally threw american flag blanket amp went put bill pillow woke needless say terrified tales currency inflation crypto federalreserve tezos,"['crypto', 'federalreserve', 'tezos']",Davis_AlexD,,,800,daughter tooth fall naturally throw american flag blanket amp go put bill pillow wake needless say terrify tale currency inflation crypto federalreserve tezos
406,1463658630897717248,2021-11-25 07:59:45,know inflation us thing,[],32pjgPdO9OGaxXO,,,800,know inflation we thing
407,1463658622488133639,2021-11-25 07:59:43,obviously members congress care voters suffer inflation get reelected,[],gunneybones1,,,800,obviously member congress care voter suffer inflation get reelect
408,1463658591152390152,2021-11-25 07:59:36,bitcoin fights inflation inflation rising teaching invest earn cryptocurrency bitcoin precise making passive  reach via dm interested learning cryptocurrencies,[],alexpetar_,,,800,bitcoin fight inflation inflation rise teaching invest earn cryptocurrency bitcoin precise make passive   reach via dm interested learning cryptocurrencie
409,1463658580339576839,2021-11-25 07:59:33,interesting look aggregation problem price indices overall index inflation quoted headlines may bear little resemblance price changes ponent level,[],RomanchukBrian,,,800,interesting look aggregation problem price index overall index inflation quote headline may bear little resemblance price change ponent level
410,1463658579869589505,2021-11-25 07:59:33,inflation invisible beast like lies central banks,[],Iamanirudhsethi,,,800,inflation invisible beast like lie central bank
411,1463658570545868803,2021-11-25 07:59:31,right es governments printing money devaluing existing dollars system greedy bastards,[],2140btc,,,800,right es government print money devalue exist dollar system greedy bastard
412,1463658550471925763,2021-11-25 07:59:26,inflation,[],fi_nordic,,,800,inflation
413,1463658512311996420,2021-11-25 07:59:17,inflation us happening alarmed americans,[],safic_alexander,,,800,inflation we happen alarmed americans
414,1463658475431493634,2021-11-25 07:59:08,gallon congratulations rampant inflation,[],501c3Sports,,,800,gallon congratulation rampant inflation
415,1463658458927046674,2021-11-25 07:59:04,joe biden spending thanksgiving billionaires house americans suffer effects inflation expensive thanksgiving history thought fir working class,[],JoseFer58121921,,,800,joe biden spending thanksgiving billionaire house americans suffer effect inflation expensive thanksgiving history think fir work class
416,1463658458805374979,2021-11-25 07:59:04,inflation great debters go properly leveraged,[],ogmathteach,,,800,inflation great debter go properly leveraged
417,1463658429717925897,2021-11-25 07:58:57,yea happy tp turkey back stock rest entire supply chain follow suit good news inflation folks worry rest things available price basic needs,[],salteespitoon,,,800,yea happy tp turkey back stock rest entire supply chain follow suit good news inflation folk worry rest thing available price basic need
418,1463658422889586690,2021-11-25 07:58:56,carbon tax nothing current inflation example represents cents increase gas starting january st hardly inflationary,[],macrurdn,,,800,carbon tax nothing current inflation example represent cent increase gas start january st hardly inflationary
419,1463658392149544960,2021-11-25 07:58:48,erdo gambles economy amid protests rocketing inflation turkey,[],WaYs2rOcK,,,800,erdo gamble economy amid protest rocket inflation turkey
420,1463658384847163394,2021-11-25 07:58:47,media thing biden beto biden cut childhood poverty half got infrastructure bill passed vaccines free available low unemployment created million jobs wages msm inflation,[],TexasforBeto1,,,800,medium thing biden beto biden cut childhood poverty half get infrastructure bill pass vaccine free available low unemployment create million job wage msm inflation
476,1419084970040061955,2021-07-25 07:59:56,berry    mistake steelbeak blueberry inflation story,[],SwatTheFox,,,800,berry     mistake steelbeak blueberry inflation story
477,1419084865689903104,2021-07-25 07:59:31,berry    mistake steelbeak blueberry inflation story,[],SwatTheFox,,,800,berry     mistake steelbeak blueberry inflation story
478,1419084809603883008,2021-07-25 07:59:18,dollar store accounting inflation,[],kjsigmund,,,800,dollar store accounting inflation
479,1419084795775234048,2021-07-25 07:59:15,yup agree stop lying ur town hall lied many times first said crime went said inflation happening even tho barley afford gas want country well fix border cost,[],Lookatmenow1989,,,800,yup agree stop lie ur town hall lie many time first say crime went say inflation happen even tho barley afford gas want country well fix border cost
480,1419084754238988290,2021-07-25 07:59:05,inflation check panies raising prices,[],JR4MAGA,,,800,inflation check panie raise price
481,1419084554040606722,2021-07-25 07:58:17,democrats wasting tax dollars trillions taxes need go higher let count inflation gas food,[],jackshahbazian,,,800,democrats waste tax dollar trillion taxis need go high let count inflation gas food
482,1419084503453106179,2021-07-25 07:58:05,berry    mistake steelbeak blueberry inflation story,[],SwatTheFox,,,800,berry     mistake steelbeak blueberry inflation story
483,1419084456233775110,2021-07-25 07:57:54,bitcoin inflation uncontrollable governments eeuu,"['bitcoin', 'eeuu']",Ronmer59276968,,,800,bitcoin inflation uncontrollable government eeuu
484,1419084410977234955,2021-07-25 07:57:43,die  der gr nen decken gerade die inflation im lebensmittelbereich ab,[],markusschmalzri,,,800,die   der gr nen decken gerade die inflation I m lebensmittelbereich ab
485,1419084391192555522,2021-07-25 07:57:38,berry    mistake steelbeak blueberry inflation story,[],SwatTheFox,,,800,berry     mistake steelbeak blueberry inflation story
486,1419084368308359168,2021-07-25 07:57:33,btc ethereum gold solution inflation,"['btc', 'ethereum', 'gold']",lokman547,,,800,btc ethereum gold solution inflation
487,1419084165207764998,2021-07-25 07:56:44, maine lb lobster minus inflation,[],JackHeitch,,,800,  maine lb lobster minus inflation
488,1419084072580616197,2021-07-25 07:56:22,please watch tips generally good leading indicator pm course inflation expectations tips moving strongly recent days suggesting imminent turn pm,[],vm1953,,,800,please watch tip generally good lead indicator pm course inflation expectation tip move strongly recent day suggest imminent turn pm
489,1419084022978945028,2021-07-25 07:56:11,yeaaaa fistbump especially see seen sudden inflation numerous people claiming alts different personalities help feel people trend feels cool edgy different,[],Zedplex1,,,800,yeaaaa fistbump especially see see sudden inflation numerous people claim alt different personality help feel people trend feel cool edgy different
490,1419083963893784576,2021-07-25 07:55:56,yeah think see inflation going value dollar going gas food prices going idiot stop trusting guy people,[],Christo55651232,,,800,yeah think see inflation go value dollar go gas food price go idiot stop trust guy people
491,1419083830133026818,2021-07-25 07:55:25,transitory inflation,[],rkelly723,,,800,transitory inflation
492,1419083521893744649,2021-07-25 07:54:11,contract care new investors pays inflation stakers hex sure earlier stakes gotten shares stakes vs usd usually like everything guy paid less,[],TurnCrypto,,,800,contract care new investor pay inflation staker hex sure early stake get share stake vs usd usually like everything guy pay less
493,1419083497466220546,2021-07-25 07:54:05,minimum wage yield cheesecake factory lunch inflation always catches rise wages go hand hand minimum wage countrywide turn minimum wage nyc ca etc cycle never end small businesses obliterated,[],Ryan42089090,,,800,minimum wage yield cheesecake factory lunch inflation always catch rise wage go hand hand minimum wage countrywide turn minimum wage nyc ca etc cycle never end small business obliterate
494,1430318979868934144,2021-08-25 07:59:53,heartbreaking stories afghanistan amp also havepotus poll slipping amp inflation yay kennedy tonight  darksecretplacerochelleritchiekristinbtatecombatflipflopstombevanrcpjonathanhoenig pet pt onfoxbusiness,"['afghanistan', 'inflation', 'kennedy']",KennedyNation,,,800,heartbreaking story afghanistan amp also havepotus poll slip amp inflation yay kennedy tonight   darksecretplacerochelleritchiekristinbtatecombatflipflopstombevanrcpjonathanhoenig pet pt onfoxbusiness
495,1430318916367233027,2021-08-25 07:59:38,inflation,[],sloppylew,,,800,inflation
496,1430318830409195520,2021-08-25 07:59:17,plus gas inflation open borders stranded americans afghanistan shutting domestic oil asking opec pump yeah bang job far sleepy joe,[],goleary1369,,,800,plus gas inflation open border strand americans afghanistan shut domestic oil ask opec pump yeah bang job far sleepy joe
497,1430318823907995650,2021-08-25 07:59:16,absolutely agree pandemic like war wars inflationary disrupted everything early innings pandemic solved amp forgotten inflation persist,[],x2IndSpeculator,,,800,absolutely agree pandemic like war war inflationary disrupt everything early inning pandemic solve amp forget inflation persist
498,1430318668915818506,2021-08-25 07:58:39,hope everyone put piece shit selected president happy stranded afghanistan wide open border covid infected illegals inflation wages says raise corp taxs simply dump consumer pure economics failure go joe,[],LurkBat,,,800,hope everyone put piece shit select president happy strand afghanistan wide open border covid infect illegal inflation wage say raise corp taxs simply dump consumer pure economic failure go joe
499,1430318583737901059,2021-08-25 07:58:19,independents moderate reps dems thought even obviously senescent old man better trump people see covid care president see results joe decisions eg border inflation biggest international embarrassment since iran,[],chachi6775,,,800,independent moderate rep dem think even obviously senescent old man well trump people see covid care president see result joe decision eg border inflation big international embarrassment since iran
500,1430318497192718337,2021-08-25 07:57:58,bernie inflation kills us,[],sparta_fl1,,,800,bernie inflation kill we
501,1430318434982711298,2021-08-25 07:57:43,passes fed finances doubling qe usd bust elections amp lower afterwards double digit inflation pretty much government insanity,[],TOzgokmen,,,800,pass fed finance double qe usd bust election amp lower afterwards double digit inflation pretty much government insanity
502,1430318428716339200,2021-08-25 07:57:42,inflation food shortages sure prepared,[],richiegogo,,,800,inflation food shortage sure prepare
503,1430318358172475394,2021-08-25 07:57:25,one reason increasingly deflation potential inflation effects fade six months ago february something easily forgotten never anything nuisance instead charts,[],JeffSnider_AIP,,,800,one reason increasingly deflation potential inflation effect fade six month ago february something easily forget never anything nuisance instead chart
504,1430318333123985410,2021-08-25 07:57:19,listen everymacrovoices podcast one clint cox anddrpippam must pippa always makes things clear early ton things recently inflation digital currencies defi revolution,[],1ahmedh1,,,800,listen everymacrovoice podcast one clint cox anddrpippam must pippa always make thing clear early ton thing recently inflation digital currency defi revolution
505,1430318322063527939,2021-08-25 07:57:16,want another reason care vaccine inequality contributes inflation unvaccinated manufacturing countries like vietnam forced shut factories unable meet demand vaccinated world,[],JonathanEmont,,,800,want another reason care vaccine inequality contribute inflation unvaccinated manufacturing country like vietnam force shut factory unable meet demand vaccinate world
506,1430318225766502402,2021-08-25 07:56:53,national debt printing money think national debt primary driver inflation,[],not_that_Q,,,800,national debt print money think national debt primary driver inflation
507,1430318211589939208,2021-08-25 07:56:50,inmates use ramen money causing inflation jails,[],mikecoonomics,,,800,inmate use raman money cause inflation jail
508,1430318202492358659,2021-08-25 07:56:48,wrong workers families going pay one way another likely though inflation business passing higher taxes consumers wait uproar people learn ending step cost basis inherited assets cost,[],Husky_Fan_335,,,800,wrong worker family going pay one way another likely though inflation business pass high taxis consumer wait uproar people learn end step cost basis inherit asset cost
509,1430318158213271553,2021-08-25 07:56:37,  construction manufacturing push wage inflation bbg,[],LiveSquawk,,,800,   construction manufacture push wage inflation bbg
510,1430318102923956226,2021-08-25 07:56:24,pays big small business return raise prices return inflation inflation poor middle class indirect tax es,[],sparta_fl1,,,800,pay big small business return raise price return inflation inflation poor middle class indirect tax es
511,1430317967766695936,2021-08-25 07:55:52,thrilled find sq foot house current low interest rates high inflation interest rates rise may case hate see many people lose homes like,[],TheVelourFog33,,,800,thrill find sq foot house current low interest rate high inflation interest rate rise may case hate see many people lose home like
512,1430317912254996484,2021-08-25 07:55:38,brexit issue though supply chains wrecked covid plenty shortages inflation  know guys point seen replies like plaut realize global pandemic,[],RobbieAbraham00,,,800,brexit issue though supply chain wreck covid plenty shortage inflation   know guy point see reply like plaut realize global pandemic
513,1430317727986634753,2021-08-25 07:54:55,much hidden tax feds say need another trillion erodes savings money print less worth yes always inflation matter fast rises live every day pany,[],Freethinker__1,,,800,much hide tax fed say need another trillion erode saving money print less worth yes always inflation matter fast rise live every day pany
514,1430317660919709700,2021-08-25 07:54:39,weird people care inflation es buying cars toys stuff es feeding families unbelievably cruel,[],okprogressnow,,,800,weird people care inflation es buy car toy stuff es feed family unbelievably cruel
515,1430317633455497216,2021-08-25 07:54:32,true printing money thin air creates inflation look educated,[],LegionGames2076,,,800,true print money thin air create inflation look educate
516,1430317525364060161,2021-08-25 07:54:06,libtard carbon tax everything needed live sparks inflation slowly makes everyone poor,[],Chris91138742,,,800,libtard carbon tax everything need live spark inflation slowly make everyone poor
517,1430317382778695683,2021-08-25 07:53:32,people blame oil gauge rather fix car blame somebody else car blows problem warning people love tesla elon overpriced stock market inflation coming,[],mid_capital,,,800,people blame oil gauge rather fix car blame somebody else car blow problem warn people love tesla elon overprice stock market inflation come
518,1430317364017520645,2021-08-25 07:53:28,biden wants americans spread vaccinations open borders inflation hi taxes crime thru roof socialist rollout titled infrastructure plan leaving americans stranded foreign land amp cowardiceness action decision time biden resign country,[],GhandhiUSA,,,800,biden want americans spread vaccination open border inflation hi tax crime thru roof socialist rollout title infrastructure plan leave americans strand foreign land amp cowardiceness action decision time biden resign country
519,1430317330299555840,2021-08-25 07:53:20,ran inflation calculator wow like today,[],dollarstorepope,,,800,run inflation calculator wow like today
520,1430317297676308484,2021-08-25 07:53:12,yet republicans blame inflation biden see irony,[],PrimeTym21,,,800,yet republicans blame inflation biden see irony
521,1430317254479171586,2021-08-25 07:53:02,mon think desired annual retirement  percentage current  factors lifespan inflation medical costs affect future retirement ,[],becuinvestments,,,800,mon think desire annual retirement   percentage current   factor lifespan inflation medical cost affect future retirement
522,1430317225567690754,2021-08-25 07:52:55,biden getting endless expensive war deaths money well trump talked nothing like usually border crisis ongoing inflation due covid supply chain issue oil line hacks crime wave started trump continues,[],Johninslo1,,,800,biden get endless expensive war death money well trump talk nothing like usually border crisis ongoing inflation due covid supply chain issue oil line hack crime wave start trump continue
523,1430317204789211140,2021-08-25 07:52:50,say inflation due biden also make statement trump horrible job numbers,[],PrimeTym21,,,800,say inflation due biden also make statement trump horrible job number
524,1430317157380882434,2021-08-25 07:52:38,solutions immigration inflation covid vaccine resistance masks schools afghanistan economy evictions much harder  solutions blame others point fingers spew party rhetoric,[],bronxbaby4u,,,800,solution immigration inflation covid vaccine resistance masks school afghanistan economy eviction much hard   solution blame other point finger spew party rhetoric
525,1430317143636250625,2021-08-25 07:52:35,reconciliation bill fails chance inflation drops really biden hope keep house dems got great christmas gift hershel walker running senate takes ga table  pickup unless gigantic wave,[],fakastler,,,800,reconciliation bill fail chance inflation drop really biden hope keep house dem get great christmas gift hershel walker run senate take ga table   pickup unless gigantic wave
526,1430317124791291904,2021-08-25 07:52:31,gop input dems reckless trillion budget inflation runs rampant need turn printing presses amp identify real need investment future generations afford irresponsible spending,[],RepFredUpton,,,800,gop input dem reckless trillion budget inflation run rampant need turn printing press amp identify real need investment future generation afford irresponsible spending
527,1430317074497351680,2021-08-25 07:52:19,inflation ratified spanish conquest aztec inca empires spanish conquistadores hern  cort francisco pizarro well establishment klein venedig german welser family search legendary el dorado ultimately charles ,[],DavidCranmerUn1,,,800,inflation ratify spanish conquest aztec inca empire spanish conquistadore hern   cort francisco pizarro well establishment klein venedig german welser family search legendary el dorado ultimately charle
528,1430316975293665281,2021-08-25 07:51:55,also im rlly looking ideas involving fullbody inflation rn sorry tummy sections  fine,[],chewtoybnuy,,,800,also I m rlly look idea involve fullbody inflation rn sorry tummy section   fine
608,1474528035068067842,2021-12-25 07:50:53,yeah right biden mounting inflation highest years unsecured borders covid amp ing unabated high gas amp energy prices uptick crime smash amp grab thefts food prices supply chain issues,[],Peyton26804644,,,800,yeah right biden mount inflation high year unsecured border covid amp ing unabated high gas amp energy price uptick crime smash amp grab theft food price supply chain issue
609,1474527970794643466,2021-12-25 07:50:38,many things cause irregular tire wear included inflation tires good news know read tire wear help get vehicle back track,[],SimpleSimonTire,,,800,many thing cause irregular tire wear include inflation tire good news know read tire wear help get vehicle back track
610,1474527968563109888,2021-12-25 07:50:37,segwit continue without least doubling price every years removing built reduction block subsidy want inflation bitcoin keep scam afloat narrative gradually move way approach next halving,[],m_murfy,,,800,segwit continue without least double price every year remove build reduction block subsidy want inflation bitcoin keep scam afloat narrative gradually move way approach next halve
611,1474527886380085257,2021-12-25 07:50:18,inflation eat month savings seconds,[],mikell24,,,800,inflation eat month saving second
612,1474527833280204801,2021-12-25 07:50:05,stock hd home depot news top blue chip stock handle soaring inflation motley fool try best pivot point calculator tradingview stocks stockstowatch,"['tradingview', 'stocks', 'stockstowatch']",bs_marker,,,800,stock hd home depot news top blue chip stock handle soar inflation motley fool try good pivot point calculator tradingview stock stockstowatch
613,1474527751935778821,2021-12-25 07:49:46,keep hoping inflation stop supposed transitory obviously us different meaning word biden country right track border secure hope sleep every night,[],MoldySockPuppet,,,800,keep hope inflation stop suppose transitory obviously we different mean word biden country right track border secure hope sleep every night
614,1474527695774138368,2021-12-25 07:49:32,inflation direct taxation borrowing main ways government spending funded,[],ChrisCa72899864,,,800,inflation direct taxation borrow main way government spending fund
615,1474527683560288257,2021-12-25 07:49:29,country far biden admn caused mounting inflation highest years unsecured borders covid amp ing unabated high gas amp energy prices uptick crime smash amp grab thefts food prices supply chain issues,[],Peyton26804644,,,800,country far biden admn cause mount inflation high year unsecured border covid amp ing unabated high gas amp energy price uptick crime smash amp grab theft food price supply chain issue
616,1474527561950638085,2021-12-25 07:49:00,wage growth kept inflation years screw perfectly good rant facts,[],lpeter59,,,800,wage growth keep inflation year screw perfectly good rant fact
